reason,reason_label,asset_id,cache_key,provid,amph2,deedno,city,amphur,asset_type_id,asset_type,rai,ngan,wa,deedno_raw,timestamp
not_found,LandsMaps ไม่พบโฉนด,8476,10_27_21556,10,27,21556,กรุงเทพมหานคร,บึงกุ่ม,3,ที่ดิน+สิ่งปลูกสร้าง,,,25.2,21556,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8483,10_42_9448,10,42,9448,กรุงเทพมหานคร,สายไหม,3,ที่ดิน+สิ่งปลูกสร้าง,,,62.8,9448,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8485,10_36_35669,10,36,35669,กรุงเทพมหานคร,ดอนเมือง,3,ที่ดิน+สิ่งปลูกสร้าง,,,50,35669 (เดิม 10837),7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8486,10_06_59198,10,6,59198,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,99,59198,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8487,10_36_23938,10,36,23938,กรุงเทพมหานคร,ดอนเมือง,3,ที่ดิน+สิ่งปลูกสร้าง,,,33.6,23938,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8492,10_27_27127,10,27,27127,กรุงเทพมหานคร,บึงกุ่ม,3,ที่ดิน+สิ่งปลูกสร้าง,,,24.9,27127,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8494,10_30_42589,10,30,42589,กรุงเทพมหานคร,จตุจักร,1,ที่ดินเปล่า,,,71.1,42589,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8496,10_27_23903,10,27,23903,กรุงเทพมหานคร,บึงกุ่ม,3,ที่ดิน+สิ่งปลูกสร้าง,,,19.8,23903,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8702,10_05_2803,10,5,2803,กรุงเทพมหานคร,บางเขน,1,ที่ดินเปล่า,,,91,2803,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8703,10_05_31059,10,5,31059,กรุงเทพมหานคร,บางเขน,3,ที่ดิน+สิ่งปลูกสร้าง,,,15.5,31059,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8717,10_17_1774,10,17,1774,กรุงเทพมหานคร,ห้วยขวาง,3,ที่ดิน+สิ่งปลูกสร้าง,,,22.5,1774,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8721,10_06_18534,10,6,18534,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,30.01,"18533,18534,18535,18536,18537ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8721,10_06_18535,10,6,18535,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,30.01,"18533,18534,18535,18536,18537ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8721,10_06_18536,10,6,18536,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,30.01,"18533,18534,18535,18536,18537ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8721,10_06_18537,10,6,18537,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,30.01,"18533,18534,18535,18536,18537ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8722,10_27_30172,10,27,30172,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,22.63,"30172, 30173",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8722,10_27_30173,10,27,30173,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,22.63,"30172, 30173",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8723,10_30_13231,10,30,13231,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,31.09,"13231,13232,13233,13234,13235ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8723,10_30_13232,10,30,13232,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,31.09,"13231,13232,13233,13234,13235ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8723,10_30_13233,10,30,13233,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,31.09,"13231,13232,13233,13234,13235ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8723,10_30_13234,10,30,13234,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,31.09,"13231,13232,13233,13234,13235ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8723,10_30_13235,10,30,13235,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,31.09,"13231,13232,13233,13234,13235ฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8724,10_29_3084,10,29,3084,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,32.07,"3084,44082,44083,44084 ฯลฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8724,10_29_44082,10,29,44082,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,32.07,"3084,44082,44083,44084 ฯลฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8724,10_29_44083,10,29,44083,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,32.07,"3084,44082,44083,44084 ฯลฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8724,10_29_44084,10,29,44084,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,32.07,"3084,44082,44083,44084 ฯลฯ",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8725,10_37_1227,10,37,1227,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,29.06,"1227,1243,3277,3278,3279,3280, 3281",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8725,10_37_1243,10,37,1243,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,29.06,"1227,1243,3277,3278,3279,3280, 3281",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8725,10_37_3277,10,37,3277,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,29.06,"1227,1243,3277,3278,3279,3280, 3281",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8725,10_37_3278,10,37,3278,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,29.06,"1227,1243,3277,3278,3279,3280, 3281",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8725,10_37_3279,10,37,3279,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,29.06,"1227,1243,3277,3278,3279,3280, 3281",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8725,10_37_3280,10,37,3280,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,29.06,"1227,1243,3277,3278,3279,3280, 3281",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8725,10_37_3281,10,37,3281,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,29.06,"1227,1243,3277,3278,3279,3280, 3281",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8727,10_05_105183,10,5,105183,กรุงเทพมหานคร,บางเขน,3,ที่ดิน+สิ่งปลูกสร้าง,,,51,105183,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8728,10_20_40267,10,20,40267,กรุงเทพมหานคร,บางกอกน้อย,3,ที่ดิน+สิ่งปลูกสร้าง,,,15,40267,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8729,10_20_40268,10,20,40268,กรุงเทพมหานคร,บางกอกน้อย,3,ที่ดิน+สิ่งปลูกสร้าง,,,21,40268,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8730,10_05_1801,10,5,1801,กรุงเทพมหานคร,บางเขน,2,ห้องชุด/คอนโด,,,28.2,1801,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8731,10_02_58527,10,2,58527,กรุงเทพมหานคร,ดุสิต(บางซื่อ),3,ที่ดิน+สิ่งปลูกสร้าง,,,11,58527,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8732,10_02_58528,10,2,58528,กรุงเทพมหานคร,ดุสิต(บางซื่อ),3,ที่ดิน+สิ่งปลูกสร้าง,,,11,58528,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8733,10_02_58529,10,2,58529,กรุงเทพมหานคร,ดุสิต(บางซื่อ),3,ที่ดิน+สิ่งปลูกสร้าง,,,12,58529,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8734,10_38_13865,10,38,13865,กรุงเทพมหานคร,ลาดพร้าว,3,ที่ดิน+สิ่งปลูกสร้าง,,,21.4,13865,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8735,10_06_26389,10,6,26389,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,26.44,"26389 , 26390",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8735,10_06_26390,10,6,26390,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,26.44,"26389 , 26390",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8736,10_06_189022,10,6,189022,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,21,189022,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8737,10_06_253095,10,6,253095,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,40.21,253095,7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8738,10_42_25207,10,42,25207,กรุงเทพมหานคร,สายไหม,2,ห้องชุด/คอนโด,,,31.85,"2,520,725,212",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8738,10_42_25212,10,42,25212,กรุงเทพมหานคร,สายไหม,2,ห้องชุด/คอนโด,,,31.85,"2,520,725,212",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_3085,10,29,3085,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_5387,10,29,5387,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_151144,10,29,151144,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_151145,10,29,151145,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_151146,10,29,151146,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_151147,10,29,151147,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_151148,10,29,151148,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8739,10_29_169872,10,29,169872,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,26,"30,855,387,151,144,100,000,000,000,000,000,000,000,000,000",7/11/2026 3:05
not_found,LandsMaps ไม่พบโฉนด,8740,10_05_2388,10,5,2388,กรุงเทพมหานคร,บางเขน,2,ห้องชุด/คอนโด,,,35.06,2388,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8742,10_06_134144,10,6,134144,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,21.4,134144,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8743,10_06_48762,10,6,48762,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,23,48762,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8744,10_06_234761,10,6,234761,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,23,234761,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8745,10_06_45678,10,6,45678,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,46,45678,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8746,10_06_45679,10,6,45679,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,46,45679,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8747,10_06_45680,10,6,45680,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,47,45680,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8748,10_30_17275,10,30,17275,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,28.56,17275,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8749,10_06_254082,10,6,254082,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,29.03,254082,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8750,10_06_80855,10,6,80855,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,58.8,80855,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8751,10_30_41422,10,30,41422,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,24.89,"4,142,241,423,414,240,000,000,000,000,000,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8751,10_30_41423,10,30,41423,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,24.89,"4,142,241,423,414,240,000,000,000,000,000,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8751,10_30_41424,10,30,41424,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,24.89,"4,142,241,423,414,240,000,000,000,000,000,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8751,10_30_41425,10,30,41425,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,24.89,"4,142,241,423,414,240,000,000,000,000,000,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8751,10_30_41426,10,30,41426,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,24.89,"4,142,241,423,414,240,000,000,000,000,000,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8751,10_30_41427,10,30,41427,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,24.89,"4,142,241,423,414,240,000,000,000,000,000,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8751,10_30_4935,10,30,4935,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,24.89,"4,142,241,423,414,240,000,000,000,000,000,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8752,10_27_30172,10,27,30172,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,22.63,"3,017,230,173",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8752,10_27_30173,10,27,30173,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,22.63,"3,017,230,173",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8754,10_27_26501,10,27,26501,กรุงเทพมหานคร,บึงกุ่ม,3,ที่ดิน+สิ่งปลูกสร้าง,,,19.4,26501,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8756,10_17_6182,10,17,6182,กรุงเทพมหานคร,ห้วยขวาง,2,ห้องชุด/คอนโด,,,30.21,"61,826,183,618,461,800,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8756,10_17_6183,10,17,6183,กรุงเทพมหานคร,ห้วยขวาง,2,ห้องชุด/คอนโด,,,30.21,"61,826,183,618,461,800,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8756,10_17_6184,10,17,6184,กรุงเทพมหานคร,ห้วยขวาง,2,ห้องชุด/คอนโด,,,30.21,"61,826,183,618,461,800,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8756,10_17_6185,10,17,6185,กรุงเทพมหานคร,ห้วยขวาง,2,ห้องชุด/คอนโด,,,30.21,"61,826,183,618,461,800,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8756,10_17_6188,10,17,6188,กรุงเทพมหานคร,ห้วยขวาง,2,ห้องชุด/คอนโด,,,30.21,"61,826,183,618,461,800,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8757,10_05_39311,10,5,39311,กรุงเทพมหานคร,บางเขน(บางซื่อ),2,ห้องชุด/คอนโด,,,39,"39,311,393,123,931,300,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8757,10_05_39312,10,5,39312,กรุงเทพมหานคร,บางเขน(บางซื่อ),2,ห้องชุด/คอนโด,,,39,"39,311,393,123,931,300,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8757,10_05_39313,10,5,39313,กรุงเทพมหานคร,บางเขน(บางซื่อ),2,ห้องชุด/คอนโด,,,39,"39,311,393,123,931,300,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8757,10_05_39314,10,5,39314,กรุงเทพมหานคร,บางเขน(บางซื่อ),2,ห้องชุด/คอนโด,,,39,"39,311,393,123,931,300,000",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8758,10_06_86838,10,6,86838,กรุงเทพมหานคร,บางกะปิ,3,ที่ดิน+สิ่งปลูกสร้าง,,,70,86838,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_99,10,37,99,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_100,10,37,100,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_1184,10,37,1184,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3216,10,37,3216,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3224,10,37,3224,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3225,10,37,3225,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3226,10,37,3226,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3227,10,37,3227,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3228,10,37,3228,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3229,10,37,3229,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8759,10_37_3257,10,37,3257,กรุงเทพมหานคร,ราชเทวี,2,ห้องชุด/คอนโด,,,35.56,"99,100,1184,3216,3224,3225,3226, 3227, 3228,3229,3257ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8760,10_30_2053,10,30,2053,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,83.63,"2053, 2131",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8760,10_30_2131,10,30,2131,กรุงเทพมหานคร,จตุจักร,2,ห้องชุด/คอนโด,,,83.63,"2053, 2131",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_1620,10,27,1620,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_14634,10,27,14634,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_14635,10,27,14635,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_14636,10,27,14636,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_14637,10,27,14637,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_14964,10,27,14964,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_30338,10,27,30338,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_30340,10,27,30340,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_30341,10,27,30341,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_30390,10,27,30390,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8761,10_27_30685,10,27,30685,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,34.62,"1620,14634-37,14964,30338, 30340-41,30390,30685ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8762,10_27_21326,10,27,21326,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,33.25,21326,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8763,10_27_26976,10,27,26976,กรุงเทพมหานคร,บึงกุ่ม,2,ห้องชุด/คอนโด,,,31.13,26976,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8764,10_06_253095,10,6,253095,กรุงเทพมหานคร,บางกะปิ,2,ห้องชุด/คอนโด,,,40.01,253095,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8765,10_05_184308,10,5,184308,กรุงเทพมหานคร,บางเขน,3,ที่ดิน+สิ่งปลูกสร้าง,,,16,184308,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8766,10_05_1666,10,5,1666,กรุงเทพมหานคร,บางเขน,2,ห้องชุด/คอนโด,,,34.18,1666,7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_3084,10,29,3084,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_44082,10,29,44082,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_44083,10,29,44083,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_44084,10,29,44084,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_44085,10,29,44085,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_100085,10,29,100085,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_171619,10,29,171619,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_100087,10,29,100087,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
not_found,LandsMaps ไม่พบโฉนด,8767,10_29_122000,10,29,122000,กรุงเทพมหานคร,บางซื่อ,2,ห้องชุด/คอนโด,,,29.1,"3084,44082-44085,100085,171619,100087,122000ฯ",7/11/2026 3:06
